0.05	0.00111742	1.5708	-3.1419	-0.000737634	8.46348e-05	0.0011825	0.00111747	1.5708	-3.1419	-0.000737667	8.46386e-05	0.00118256	0	0	0	0	0	0	0.018692	-0.00257492	-0.0212669	-0.0343323	0.0268936	0.0401497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Done
0.1	0.00111707	1.5708	-3.1419	-0.000737407	8.46088e-05	0.00118214	0.0011549	1.57062	-3.14269	-0.00143099	0.00130844	0.00150704	0	0	0	0	0	0	-0.000476837	-0.00219345	-0.0102043	0.00882148	0.0175953	-0.0154495	0	0	0	0	0	0	0	0	0	0	0	0	-0.000140933	0.000291348	-0.00811243	0.010999	-0.000927001	-1.10236e-10	0	0	0	0	0	0	Done
0.15	0.00111617	1.5708	-3.1419	-0.000736813	8.45406e-05	0.00118119	0.00113773	1.57057	-3.14302	-0.00111127	0.00192356	0.000971794	0	0	0	0	0	0	-0.000238419	-0.000286103	-0.00343323	0.00476838	0.00805856	-0.00820161	0	0	0	0	0	0	0.0133805	-0.0226943	-0.0370089	-0.0354028	0.0427856	0.0274869	2.20285e-06	0.000216484	-0.00551081	0.0165032	-0.000619248	-1.65759e-10	0	0	0	0	0	0	Done
0.2	0.00111448	1.5708	-3.14189	-0.000735694	8.44122e-05	0.00117939	0.0011282	1.57056	-3.1431	-0.000938892	0.00216126	0.000661612	0	0	0	0	0	0	-0.000143051	9.53675e-05	-9.53675e-05	0.00257492	0.00219345	-0.00467301	0	0	0	0	0	0	-0.0100735	0.00692544	-0.00350639	0.00694687	0.0122234	-0.0144084	3.02955e-05	0.000125647	-0.00333405	0.0192535	-0.000359312	-1.93504e-10	0	0	0	0	0	0	Done
0.25	0.00111178	1.5708	-3.14189	-0.000733914	8.4208e-05	0.00117654	0.00112319	1.57057	-3.14307	-0.000845909	0.00219822	0.000494719	0	0	0	0	0	0	-9.53675e-05	0.000190735	0.00123978	0.00138283	-0.000476838	-0.00243187	0	0	0	0	0	0	-0.0330721	0.0373326	0.0358563	0.0453622	-0.0300169	-0.0488401	2.94059e-05	7.62939e-06	-0.00184453	0.0206268	-0.000184372	-2.07375e-10	0	0	0	0	0	0	Done
0.3	0.0011079	1.5708	-3.14189	-0.000731353	8.39141e-05	0.00117243	0.00112057	1.57059	-3.143	-0.000795841	0.00214171	0.000405073	0	0	0	0	0	0	-4.76838e-05	0.00038147	0.00152588	0.000715256	-0.0017643	-0.00133515	0	0	0	0	0	0	0.00644559	-0.00329584	-0.000864737	0.00277517	0.00119394	-0.00419273	2.82569e-05	-2.59876e-05	-0.000995398	0.0213122	-8.77827e-05	-2.14307e-10	0	0	0	0	0	0	Done
0.35	0.00110268	1.5708	-3.14189	-0.000727907	8.35188e-05	0.00116691	0.00111914	1.57061	-3.14292	-0.000769138	0.00203252	0.000356436	0	0	0	0	0	0	0	0.00038147	0.00171662	0.00038147	-0.00257492	-0.000715256	0	0	0	0	0	0	0.0412942	-0.0409346	-0.0381903	-0.0392078	0.0366985	0.0388946	2.7473e-05	-3.60012e-05	-0.000516653	0.0216555	-3.63588e-05	-2.17785e-10	0	0	0	0	0	0	Done
0.4	0.00109599	1.5708	-3.14189	-0.000723492	8.30122e-05	0.00115983	0.00111842	1.57063	-3.14284	-0.000754595	0.00189233	0.000329733	0	0	0	0	0	0	0	0.00038147	0.00171662	0.000238419	-0.00305176	-0.00038147	0	0	0	0	0	0	-0.000905324	0.000549171	0.00241508	-0.000169789	-0.00382153	0.000210852	1.37327e-05	-3.83854e-05	-0.000254869	0.0218272	-1.11461e-05	-2.19527e-10	0	0	0	0	0	0	Done
0.45	0.00108773	1.5708	-3.14189	-0.000718036	8.23862e-05	0.00115109	0.00111794	1.57064	-3.14275	-0.000746965	0.00173736	0.000316381	0	0	0	0	0	0	0	0.000286103	0.00162125	9.53675e-05	-0.00314713	-0.000190735	0	0	0	0	0	0	-0.0410644	0.0409121	0.0421033	0.039798	-0.0432873	-0.0398344	6.72002e-06	-5.6982e-05	-0.000121355	0.0219129	-5.96046e-07	-2.20401e-10	0	0	0	0	0	0	Done
0.5	0.0010778	1.5708	-3.14189	-0.000711484	8.16344e-05	0.00114058	0.00111771	1.57066	-3.14267	-0.000743151	0.0015769	0.000309229	0	0	0	0	0	0	0	0.00038147	0.00152588	4.76838e-05	-0.0032425	-9.53675e-05	0	0	0	0	0	0	-0.000499702	0.000725889	0.00177645	9.99713e-05	-0.00306356	-0.000215255	3.35995e-06	-3.55244e-05	-6.31809e-05	0.0219557	1.93715e-06	-2.2084e-10	0	0	0	0	0	0	Done
0.55	0.00106616	1.5708	-3.14188	-0.000703795	8.07522e-05	0.00112826	0.00111747	1.57067	-3.1426	-0.000741243	0.00141764	0.000304699	0	0	0	0	0	0	0	0.000286103	0.00152588	0	-0.00314713	-9.53675e-05	0	0	0	0	0	0	0.0399909	-0.0395839	-0.038425	-0.0397903	0.0368897	0.0396814	1.60689e-06	-3.79086e-05	-3.33786e-06	0.0219775	5.75185e-06	-2.21066e-10	0	0	0	0	0	0	Done
0.6	0.00105274	1.5708	-3.14188	-0.000694941	7.97363e-05	0.00111406	0.00111747	1.57068	-3.14253	-0.000740051	0.00126433	0.000302792	0	0	0	0	0	0	0	0.000190735	0.00133515	0	-0.00300408	-4.76838e-05	0	0	0	0	0	0	0.000235085	0.000137273	0.00140662	5.66593e-05	-0.00310075	-0.000125587	5.88062e-07	-6.12736e-05	1.62125e-05	0.0219881	4.91738e-06	-2.21173e-10	0	0	0	0	0	0	Done
0.65	0.00103755	1.5708	-3.14187	-0.000684908	7.85851e-05	0.00109798	0.00111747	1.57069	-3.14246	-0.000739574	0.00111866	0.000302076	0	0	0	0	0	0	0	0.000190735	0.00133515	4.76838e-05	-0.00286103	0	0	0	0	0	0	0	-0.0398154	0.0400678	0.0413292	0.0399586	-0.0430494	-0.0399775	2.93944e-07	-7.58171e-05	4.64916e-05	0.0219938	6.28829e-06	-2.21234e-10	0	0	0	0	0	0	Done
0.7	0.00102056	1.5708	-3.14187	-0.000673694	7.72984e-05	0.00108	0.00111747	1.5707	-3.1424	-0.000739574	0.000982285	0.000302076	0	0	0	0	0	0	0	0.000190735	0.00104904	0	-0.00262261	0	0	0	0	0	0	0	-3.0824e-05	0.000201112	0.00137023	3.49359e-05	-0.00301698	-2.78951e-05	-6.82914e-08	-6.79493e-05	1.71661e-05	0.0219958	8.04663e-07	-2.21255e-10	0	0	0	0	0	0	Done
0.75	0.00100179	1.5708	-3.14186	-0.000661307	7.58772e-05	0.00106014	0.00111747	1.57071	-3.14235	-0.000739336	0.000856876	0.000301123	0	0	0	0	0	0	0	0.000286103	0.00104904	0	-0.00243187	-4.76838e-05	0	0	0	0	0	0	0.0398929	-0.0397231	-0.0387208	-0.0399379	0.0371611	0.0399489	3.79181e-08	-2.86102e-05	5.00679e-06	0.0219974	-1.40071e-06	-2.21275e-10	0	0	0	0	0	0	Done
0.8	0.000981284	1.5708	-3.14186	-0.000647769	7.43238e-05	0.00103844	0.00111747	1.57072	-3.14229	-0.000739336	0.000741243	0.000300646	0	0	0	0	0	0	0	9.53675e-05	0.000953675	-4.76838e-05	-0.00224114	0	0	0	0	0	0	0	1.40005e-05	0.000175508	0.00106288	-4.2084e-05	-0.00248179	3.75317e-05	-1.97693e-07	-4.8399e-05	9.29832e-06	0.0219982	-2.02656e-06	-2.21282e-10	0	0	0	0	0	0	Done
0.85	0.000959076	1.5708	-3.14185	-0.000633109	7.26418e-05	0.00101494	0.00111747	1.57073	-3.14224	-0.000739813	0.000637054	0.000300169	0	0	0	0	0	0	0	0.000190735	0.000953675	0	-0.00200272	0	0	0	0	0	0	0	-0.0399299	0.0400949	0.0409567	0.0399262	-0.042224	-0.0399393	-2.64204e-08	-4.33922e-05	3.17097e-05	0.0219987	5.66244e-07	-2.2129e-10	0	0	0	0	0	0	Done
0.9	0.000935231	1.5708	-3.14185	-0.000617368	7.08357e-05	0.000989705	0.00111747	1.57073	-3.1422	-0.000740051	0.000542402	0.000300407	0	0	0	0	0	0	0	0	0.000858308	0	-0.00181198	0	0	0	0	0	0	0	-3.29921e-05	0.000162924	0.00101998	3.35166e-05	-0.00212094	-5.34402e-05	-2.29614e-07	-8.22544e-05	5.05447e-05	0.0219989	2.35438e-06	-2.2129e-10	0	0	0	0	0	0	Done
0.95	0.000909823	1.5708	-3.14184	-0.000600596	6.89113e-05	0.000962817	0.00111747	1.57074	-3.14216	-0.000739813	0.000458241	0.000299692	0	0	0	0	0	0	0	9.53675e-05	0.00076294	0	-0.00162125	4.76838e-05	0	0	0	0	0	0	0.0399296	-0.0398282	-0.0390108	-0.0399312	0.03804	0.0399223	-1.14229e-07	-8.4877e-05	5.00679e-05	0.0219987	2.05636e-06	-2.21291e-10	0	0	0	0	0	0	Done
1	0.000882938	1.5708	-3.14183	-0.000582848	6.68749e-05	0.000934365	0.00111747	1.57075	-3.14212	-0.000739813	0.000380754	0.000300884	0	0	0	0	0	0	0	0.000190735	0.00076294	0	-0.0014782	0	0	0	0	0	0	0	3.91157e-05	6.72413e-05	0.000779249	-3.71778e-05	-0.00164521	3.15221e-05	1.5026e-08	-4.64916e-05	5.67436e-05	0.0219988	3.33786e-06	-2.21293e-10	0	0	0	0	0	0	Done
1.05	0.000854674	1.5708	-3.14182	-0.00056419	6.47342e-05	0.000904455	0.00111747	1.57075	-3.14209	-0.000739336	0.000313044	0.000301123	0	0	0	0	0	0	0	9.53675e-05	0.000572205	0	-0.00123978	0	0	0	0	0	0	0	-0.0399254	0.0400838	0.0406411	0.0399273	-0.0414511	-0.0399121	-2.08211e-07	-3.26633e-05	3.21865e-05	0.0219987	2.08616e-07	-2.21288e-10	0	0	0	0	0	0	Done
1.1	0.000825139	1.5708	-3.14182	-0.000544694	6.24972e-05	0.000873201	0.00111747	1.57076	-3.14206	-0.000739098	0.000253439	0.000301361	0	0	0	0	0	0	0	9.53675e-05	0.000572205	0	-0.00114441	-4.76838e-05	0	0	0	0	0	0	-3.83759e-05	0.000191537	0.000663107	4.53183e-05	-0.00139757	-2.3807e-05	-1.04233e-07	-2.83718e-05	2.0504e-05	0.0219989	-1.3411e-06	-2.21291e-10	0	0	0	0	0	0	Done
1.15	0.000794452	1.5708	-3.14181	-0.000524437	6.0173e-05	0.000840726	0.00111747	1.57076	-3.14203	-0.000738859	0.000200272	0.000300646	0	0	0	0	0	0	0	0	0.000572205	0	-0.00104904	0	0	0	0	0	0	0	0.0399245	-0.0398123	-0.0393518	-0.0399173	0.038732	0.039933	-1.24582e-07	-5.22137e-05	3.19481e-05	0.0219991	-2.38419e-07	-2.21292e-10	0	0	0	0	0	0	Done
1.2	0.000794452	1.5708	-3.14181	-0.000524437	6.0173e-05	0.000840726	0.00111747	1.57077	-3.14201	-0.000738859	0.000152826	0.000300646	0	0	0	0	0	0	0	0.000190735	0.000476838	0	-0.000905991	0	0	0	0	0	0	0	3.75339e-05	3.05398e-05	0.000511722	-3.18752e-05	-0.00101242	2.87467e-05	1.05522e-08	-1.19209e-05	1.83582e-05	0.0219986	-1.46031e-06	-2.2129e-10	0	0	0	0	0	0	Done
1.25	0.000762739	1.5708	-3.1418	-0.000503502	5.77709e-05	0.000807166	0.00111747	1.57077	-3.14198	-0.000738621	0.000110388	0.000300407	0	0	0	0	0	0	0	0	0.000572205	0	-0.00076294	0	0	0	0	0	0	0	-0.0399248	0.0399962	0.0404439	0.0399262	-0.0408596	-0.0399335	-6.8e-08	-3.12328e-05	5.48363e-05	0.0219993	3.42727e-06	-2.21296e-10	0	0	0	0	0	0	Done
1.3	0.000730132	1.5708	-3.14179	-0.000481977	5.53012e-05	0.000772659	0.00111747	1.57077	-3.14196	-0.000738621	7.41482e-05	0.000299692	0	0	0	0	0	0	0	0	0.000286103	0	-0.000667573	0	0	0	0	0	0	0	-3.74252e-05	8.16704e-05	0.000538933	3.96328e-05	-0.0008767	-4.34467e-05	-2.48809e-07	-4.45843e-05	1.64509e-05	0.0219985	-1.93715e-06	-2.21285e-10	0	0	0	0	0	0	Done
1.35	0.000696771	1.5708	-3.14178	-0.000459955	5.27744e-05	0.000737355	0.00111747	1.57077	-3.14194	-0.000738621	3.98159e-05	0.000299931	0	0	0	0	0	0	0	9.53675e-05	0.000572205	0	-0.000715256	4.76838e-05	0	0	0	0	0	0	0.039925	-0.0399126	-0.0394887	-0.0399239	0.0391938	0.0399143	1.62716e-07	-3.38554e-05	5.26905e-05	0.0219993	2.80142e-06	-2.21298e-10	0	0	0	0	0	0	Done
1.4	0.0006628	1.5708	-3.14177	-0.00043753	5.02014e-05	0.000701406	0.00111747	1.57077	-3.14192	-0.000738621	1.07288e-05	0.000300169	0	0	0	0	0	0	0	0	0.000286103	0	-0.000524521	4.76838e-05	0	0	0	0	0	0	3.7493e-05	-1.87831e-05	0.000371659	-3.75585e-05	-0.000627711	3.55849e-05	-2.05904e-07	-3.74317e-05	2.95639e-05	0.0219987	-2.38419e-07	-2.21287e-10	0	0	0	0	0	0	Done
1.45	0.000628369	1.5708	-3.14176	-0.000414801	4.75936e-05	0.000664969	0.00111747	1.57077	-3.14191	-0.000738621	-1.35899e-05	0.000299931	0	0	0	0	0	0	0	9.53675e-05	0.00038147	0	-0.000476838	0	0	0	0	0	0	0	-0.039925	0.0399452	0.0402943	0.0399246	-0.0405123	-0.0399195	4.09032e-08	-1.93119e-05	2.52724e-05	0.0219989	-4.17233e-07	-2.21294e-10	0	0	0	0	0	0	Done
1.5	0.000593629	1.5708	-3.14175	-0.000391869	4.49623e-05	0.000628206	0.00111747	1.57077	-3.14189	-0.000738859	-3.55244e-05	0.000300169	0	0	0	0	0	0	0	0	0.000286103	0	-0.000429154	0	0	0	0	0	0	0	-3.75183e-05	7.05512e-05	0.00036386	3.72903e-05	-0.000531743	-3.64298e-05	-1.23591e-07	-2.59876e-05	1.21593e-05	0.0219989	-2.20537e-06	-2.2129e-10	0	0	0	0	0	0	Done
1.55	0.000558734	1.5708	-3.14174	-0.000368834	4.23193e-05	0.000591278	0.00111747	1.57077	-3.14187	-0.000739098	-5.62668e-05	0.000300407	0	0	0	0	0	0	0	-9.53675e-05	0.00038147	0	-0.00038147	0	0	0	0	0	0	0	0.039925	-0.0399158	-0.0396065	-0.0399282	0.0394988	0.039927	-6.26177e-08	-6.98566e-05	3.48091e-05	0.0219993	4.47035e-07	-2.21295e-10	0	0	0	0	0	0	Done
1.6	0.000523839	1.5708	-3.14173	-0.000345798	3.96763e-05	0.00055435	0.00111747	1.57077	-3.14186	-0.000739098	-7.60555e-05	0.000300407	0	0	0	0	0	0	0	0	0.000286103	0	-0.00038147	0	0	0	0	0	0	0	3.75213e-05	-6.17901e-05	0.000301591	-4.2765e-05	-0.000358317	4.17323e-05	-3.05845e-08	-7.10487e-05	2.71797e-05	0.0219988	-4.76837e-07	-2.2129e-10	0	0	0	0	0	0	Done
1.65	0.000489099	1.5708	-3.14173	-0.000322866	3.7045e-05	0.000517587	0.00111747	1.57078	-3.14184	-0.000739336	-9.56059e-05	0.000299692	0	0	0	0	0	0	0	0.000190735	0.000286103	0	-0.00038147	0	0	0	0	0	0	0	-0.0399249	0.0399309	0.0402624	0.0399225	-0.0403107	-0.0399228	1.29389e-07	-5.48363e-06	7.62939e-06	0.0219987	-2.32458e-06	-2.21292e-10	0	0	0	0	0	0	Done
1.7	0.000454668	1.5708	-3.14172	-0.000300137	3.44372e-05	0.00048115	0.00111747	1.57078	-3.14182	-0.000739336	-0.000113726	0.000300169	0	0	0	0	0	0	0	0	0.000286103	0	-0.000333786	0	0	0	0	0	0	0	-3.75168e-05	0.000113637	0.000360675	3.44732e-05	-0.000423386	-4.70796e-05	-8.01316e-08	-7.62939e-06	8.10623e-06	0.0219991	-2.41399e-06	-2.21293e-10	0	0	0	0	0	0	Done
1.75	0.000420697	1.5708	-3.14171	-0.000277712	3.18642e-05	0.000445201	0.00111747	1.57078	-3.14181	-0.000739574	-0.0001266	0.000299931	0	0	0	0	0	0	0	0	0.00038147	0	-0.000190735	-4.76838e-05	0	0	0	0	0	0	0.0399249	-0.0398631	-0.0396065	-0.0399262	0.0395547	0.0399243	3.13213e-08	-3.09944e-05	4.72069e-05	0.0219992	2.95043e-06	-2.21298e-10	0	0	0	0	0	0	Done
1.8	0.000387336	1.5708	-3.1417	-0.00025569	2.93374e-05	0.000409897	0.00111747	1.57078	-3.14179	-0.000739574	-0.000138998	0.000300169	0	0	0	0	0	0	0	-9.53675e-05	0.000286103	0	-0.000238419	0	0	0	0	0	0	0	3.75175e-05	-3.46968e-05	0.000295222	-4.0497e-05	-0.000252048	3.70593e-05	-1.2832e-07	-6.62804e-05	5.60284e-05	0.021999	3.63588e-06	-2.21291e-10	0	0	0	0	0	0	Done
1.85	0.000354729	1.5708	-3.14169	-0.000234165	2.68677e-05	0.000375391	0.00111747	1.57078	-3.14178	-0.000739574	-0.000151634	0.000301361	0	0	0	0	0	0	0	0	0.000286103	0	-0.000238419	4.76838e-05	0	0	0	0	0	0	-0.0399249	0.0398943	0.0402306	0.0399234	-0.0401598	-0.0399218	8.14813e-09	-6.55651e-05	5.19753e-05	0.0219989	2.95043e-06	-2.21292e-10	0	0	0	0	0	0	Done
1.9	0.000323015	1.5708	-3.14168	-0.00021323	2.44656e-05	0.00034183	0.00111747	1.57078	-3.14177	-0.000739574	-0.000162125	0.0003016	0	0	0	0	0	0	0	9.53675e-05	0.000190735	0	-0.000143051	-9.53675e-05	0	0	0	0	0	0	-3.75175e-05	4.19e-05	0.000284296	3.74647e-05	-0.000266095	-1.93769e-05	4.68391e-09	-2.31266e-05	2.14577e-05	0.0219986	-4.17233e-07	-2.21289e-10	0	0	0	0	0	0	Done
1.95	0.000292328	1.5708	-3.14167	-0.000192973	2.21414e-05	0.000309355	0.00111747	1.57078	-3.14176	-0.000739574	-0.00017333	0.0003016	0	0	0	0	0	0	0	0	0.000286103	0	-0.000286103	4.76838e-05	0	0	0	0	0	0	0.0399249	-0.0398615	-0.0397147	-0.0399245	0.039711	0.0399392	1.85134e-09	-2.12193e-05	2.38419e-05	0.0219991	-5.06639e-07	-2.21292e-10	0	0	0	0	0	0	Done
2	0.000262794	1.5708	-3.14166	-0.000173477	1.99044e-05	0.000278101	0.00111747	1.57078	-3.14175	-0.000739574	-0.000181675	0.000301838	0	0	0	0	0	0	0	9.53675e-05	0.000190735	0	-0.000143051	0	0	0	0	0	0	0	3.75175e-05	2.27211e-05	0.000187028	-3.71756e-05	-0.000178344	4.09359e-05	1.48294e-09	2.6226e-06	9.53674e-06	0.0219987	-2.08616e-06	-2.2129e-10	0	0	0	0	0	0	Done
2.05	0.00023453	1.5708	-3.14166	-0.000154819	1.77637e-05	0.000248191	0.00111747	1.57078	-3.14173	-0.000739813	-0.000188112	0.0003016	0	0	0	0	0	0	0	0	0.00019073	0	-9.53652e-05	0	0	0	0	0	0	0	-0.0399249	0.0399565	0.0401574	0.039925	-0.0401087	-0.0399242	-7.15979e-08	-2.86102e-06	2.14577e-06	0.021999	-2.89083e-06	-2.21291e-10	0	0	0	0	0	0	Done
2.1	0.000207645	1.5708	-3.14165	-0.000137071	1.57273e-05	0.00021974	0.00111747	1.57078	-3.14172	-0.000739813	-0.000194788	0.000301361	0	0	0	0	0	0	0	-9.53652e-05	0.00019073	0	-0.000143048	0	0	0	0	0	0	0	-3.75175e-05	1.97308e-05	0.000284324	3.42609e-05	-0.000173903	-4.13643e-05	-1.08107e-07	-4.33922e-05	5.00679e-06	0.0219991	-3.03984e-06	-2.21291e-10	0	0	0	0	0	0	Done
2.15	0.000182237	1.5708	-3.14164	-0.000120299	1.38029e-05	0.000192851	0.00111747	1.57078	-3.14171	-0.000739813	-0.000202417	0.000301361	0	0	0	0	0	0	0	0	0.000286096	0	-0.000143048	0	0	0	0	0	0	0	0.0399249	-0.0399857	-0.0396606	-0.0399271	0.0398063	0.039919	8.99585e-08	-5.10216e-05	3.17097e-05	0.0219991	5.36442e-07	-2.21295e-10	0	0	0	0	0	0	Done
2.2	0.000158392	1.5708	-3.14164	-0.000104558	1.19968e-05	0.000167617	0.00111747	1.57078	-3.14169	-0.000739813	-0.000210762	0.000301361	0	0	0	0	0	0	0	0	0.000286096	0	-9.53652e-05	0	0	0	0	0	0	0	3.75175e-05	-7.27566e-05	0.000241171	-3.78864e-05	-9.78871e-05	3.48152e-05	4.4869e-08	-4.76837e-05	5.67436e-05	0.0219991	4.20213e-06	-2.21294e-10	0	0	0	0	0	0	Done
2.25	0.000136184	1.5708	-3.14163	-8.98985e-05	1.03148e-05	0.000144116	0.00111747	1.57078	-3.14168	-0.000739813	-0.000217915	0.000301361	0	0	0	0	0	0	0	9.53652e-05	0.00019073	0	-0.000143048	0	0	0	0	0	0	0	-0.0399249	0.0399215	0.0402211	0.0399254	-0.040087	-0.0399248	2.32617e-08	-1.4782e-05	4.31538e-05	0.0219987	2.5034e-06	-2.21289e-10	0	0	0	0	0	0	Done
2.3	0.000115675	1.5708	-3.14162	-7.63601e-05	8.76142e-06	0.000122413	0.00111747	1.57078	-3.14167	-0.000739813	-0.000222683	0.000301123	0	0	0	0	0	0	0	0	0.00019073	0	-9.53652e-05	-4.76826e-05	0	0	0	0	0	0	-3.75175e-05	6.594e-05	0.000287552	3.79631e-05	-0.000195734	-3.64856e-05	-6.06838e-08	-1.40667e-05	3.52859e-05	0.021999	1.2815e-06	-2.21291e-10	0	0	0	0	0	0	Done
2.35	9.69113e-05	1.5708	-3.14162	-6.39734e-05	7.3402e-06	0.000102556	0.00111747	1.57078	-3.14166	-0.000740051	-0.000225544	0.000300884	0	0	0	0	0	0	0	-9.53652e-05	0.00019073	0	0	-4.76826e-05	0	0	0	0	0	0	0.0399249	-0.0399172	-0.0397242	-0.0399248	0.0398099	0.0399224	-1.02883e-07	-5.126e-05	4.41074e-05	0.0219991	2.14577e-06	-2.21293e-10	0	0	0	0	0	0	Done
2.4	7.99226e-05	1.5708	-3.14161	-5.27588e-05	6.05345e-06	8.45778e-05	0.00111747	1.57078	-3.14165	-0.000740051	-0.000230074	0.000299931	0	0	0	0	0	0	0	0	0.00019073	0	-0.000143048	0	0	0	0	0	0	0	3.75175e-05	-7.43905e-05	0.000139346	-4.07593e-05	-2.44147e-05	3.22843e-05	2.11119e-08	-5.19753e-05	4.26769e-05	0.0219989	1.75834e-06	-2.21292e-10	0	0	0	0	0	0	Done
2.45	6.47237e-05	1.5708	-3.14161	-4.27257e-05	4.90227e-06	6.84936e-05	0.00111747	1.57078	-3.14164	-0.000740051	-0.000234604	0.000299692	0	0	0	0	0	0	0	0	0.00019073	0	-4.76826e-05	0	0	0	0	0	0	0	-0.0399249	0.0398912	0.0401034	0.0399227	-0.0399884	-0.0399403	1.04546e-08	-4.45843e-05	4.55379e-05	0.0219989	2.23517e-06	-2.21294e-10	0	0	0	0	0	0	Done
2.5	5.13113e-05	1.5708	-3.14161	-3.38718e-05	3.88639e-06	5.43e-05	0.00111747	1.57078	-3.14164	-0.000740051	-0.00023818	0.000299692	0	0	0	0	0	0	0	0	9.53652e-05	0	-4.76826e-05	-4.76826e-05	0	0	0	0	0	0	-3.75175e-05	4.68382e-05	0.000204799	3.71338e-05	-0.000119584	-4.91792e-05	-6.64109e-08	-3.57628e-05	2.28882e-05	0.0219988	-5.66244e-07	-2.2129e-10	0	0	0	0	0	0	Done
2.55	3.96632e-05	1.5708	-3.1416	-2.61826e-05	3.00415e-06	4.19735e-05	0.00111747	1.57078	-3.14163	-0.000740051	-0.000243425	0.000299931	0	0	0	0	0	0	0	0	0.00019073	0	-0.000143048	0	0	0	0	0	0	0	0.0399249	-0.0398949	-0.039772	-0.0399245	0.0398437	0.0399223	3.85466e-08	-3.43323e-05	2.81334e-05	0.0219991	-8.9407e-08	-2.21294e-10	0	0	0	0	0	0	Done
2.6	2.97379e-05	1.5708	-3.1416	-1.96307e-05	2.25239e-06	3.147e-05	0.00111747	1.57078	-3.14162	-0.000740051	-0.000247002	0.000300884	0	0	0	0	0	0	0	0	0.00019073	4.76826e-05	-4.76826e-05	0	0	0	0	0	0	0	3.75175e-05	5.28529e-06	0.000117066	-3.70698e-05	-5.92484e-05	4.28365e-05	1.94253e-08	-3.38554e-05	4.45843e-05	0.0219991	2.08616e-06	-2.21294e-10	0	0	0	0	0	0	Done
2.65	2.1473e-05	1.5708	-3.1416	-1.41748e-05	1.6264e-06	2.27237e-05	0.00111747	1.57078	-3.14161	-0.00074029	-0.000248671	0.000301361	0	0	0	0	0	0	0	9.53652e-05	9.53652e-05	0	-4.76826e-05	4.76826e-05	0	0	0	0	0	0	-0.0399249	0.0399566	0.0400843	0.0399251	-0.04001	-0.0399078	1.00311e-08	-4.76837e-07	2.59876e-05	0.0219986	8.9407e-08	-2.2129e-10	0	0	0	0	0	0	Done
2.7	1.47845e-05	1.5708	-3.1416	-9.75962e-06	1.1198e-06	1.56457e-05	0.00111747	1.57078	-3.14161	-0.00074029	-0.000249147	0.0003016	0	0	0	0	0	0	0	-9.53652e-05	9.53652e-05	0	4.76826e-05	0	0	0	0	0	0	0	-3.75175e-05	6.27638e-05	0.000176151	3.42758e-05	-8.42074e-05	-2.15025e-05	-1.39893e-07	-2.90871e-05	2.26498e-05	0.021999	-5.66244e-07	-2.21292e-10	0	0	0	0	0	0	Done
2.75	9.56553e-06	1.5708	-3.1416	-6.31443e-06	7.24507e-07	1.01227e-05	0.00111747	1.57078	-3.1416	-0.00074029	-0.000250101	0.0003016	0	0	0	0	0	0	0	9.53652e-05	9.53652e-05	0	-9.53652e-05	0	0	0	0	0	0	0	0.0399249	-0.0399315	-0.0398102	-0.0399272	0.0399158	0.0399331	7.50424e-08	-5.48363e-06	1.23978e-05	0.0219988	-1.84774e-06	-2.21291e-10	0	0	0	0	0	0	Done
2.8	5.68545e-06	1.5708	-3.14159	-3.7531e-06	4.30624e-07	6.0166e-06	0.00111747	1.57078	-3.14159	-0.00074029	-0.000251532	0.000301838	0	0	0	0	0	0	0	-9.53652e-05	9.53652e-05	0	0	-4.76826e-05	0	0	0	0	0	0	3.75175e-05	-5.68049e-05	8.84219e-05	-3.79013e-05	3.42996e-05	3.75824e-05	-1.07252e-07	-3.38554e-05	1.83582e-05	0.0219991	-1.3411e-06	-2.21292e-10	0	0	0	0	0	0	Done
